福建移动,#genre#
少年歌行,http://120.77.28.4:8648/yy.php?id=1354806550 
伪装者,http://120.77.28.4:8648/yy.php?id=1354936244 
闯关东,http://124.248.69.76:35455/douyu/8787737 

伪装者,http://120.77.28.4:8648/yy.php?id=1354936244 
二炮手,http://120.77.28.4:8648/yy.php?id=1354930964 
风筝,http://120.77.28.4:8648/yy.php?id=1354931585 
使徒行者,http://120.77.28.4:8648/huya.php?id=23734256 
洗冤录,http://120.77.28.4:8648/huya.php?id=23903130 
延禧攻略,http://120.77.28.4:8648/huya.php?id=26355864 
民兵葛二蛋,http://120.77.28.4:8648/huya.php?id=11602072 
开端,http://120.77.28.4:8648/huya.php?id=11342397 
铁道游击队,http://120.77.28.4:8648/huya.php?id=11352936 
勇敢的心,http://120.77.28.4:8648/huya.php?id=11602037 
鉴证实录,http://120.77.28.4:8648/huya.php?id=23903183 
西游记,http://124.248.69.76:35455/douyu/3113309 
西游记（TVB版）,http://120.77.28.4:8648/huya.php?id=23728660 
封神榜,http://120.77.28.4:8648/yy.php?id=1353426319 
康熙微服私访记,http://120.77.28.4:8648/huya.php?id=11342418 
楚汉骄雄,http://120.77.28.4:8648/huya.php?id=23740156 
小李飞刀（焦恩俊版）,http://120.77.28.4:8648/huya.php?id=11342397 
御赐小仵作,http://120.77.28.4:8648/huya.php?id=11352948 
笑看风云,http://120.77.28.4:8648/huya.php?id=23865058 
新水浒传,http://120.77.28.4:8648/huya.php?id=11342384 
神雕侠侣,http://120.77.28.4:8648/huya.php?id=23865171 
康熙王朝,http://120.77.28.4:8648/huya.php?id=11352940 
雍正王朝,http://120.77.28.4:8648/huya.php?id=11342439 
陆小凤,http://120.77.28.4:8648/huya.php?id=29808803 
爱情公寓,http://120.77.28.4:8648/huya.php?id=11336726 
三国演义（94版）,http://120.77.28.4:8648/huya.php?id=11602081 
新三国演义,http://120.77.28.4:8648/huya.php?id=11352944 
济公游记,http://120.77.28.4:8648/yy.php?id=1355265814 
宰相刘罗锅,http://120.77.28.4:8648/yy.php?id=1382745191 
武林外传,http://120.77.28.4:8648/huya.php?id=21059598 
包青天（金超群版）,http://120.77.28.4:8648/yy.php?id=1356158015 
刑事侦缉档案,http://120.77.28.4:8648/huya.php?id=23734169 
芈月传,http://120.77.28.4:8648/huya.php?id=11352975 
一代枭雄,http://120.77.28.4:8648/huya.php?id=11342398 
如懿传,http://120.77.28.4:8648/huya.php?id=29465880 
新白娘子传奇,http://120.77.28.4:8648/yy.php?id=1354930969 
红楼梦,http://120.77.28.4:8648/yy.php?id=1382745084 
我爱我家,http://120.77.28.4:8648/yy.php?id=1382735557 
陀枪师姐,http://120.77.28.4:8648/huya.php?id=23860039 
问心,http://120.77.28.4:8648/huya.php?id=11352890
风云雄霸天下,http://120.77.28.4:8648/huya.php?id=21059612 
全职高手,http://120.77.28.4:8648/huya.php?id=11352901 
炊事班的故事3,http://120.77.28.4:8648/huya.php?id=19524135 
地下交通站,http://120.77.28.4:8648/huya.php?id=11342433 
医馆笑传,http://120.77.28.4:8648/huya.php?id=11352891 
杨光的快乐生活,http://120.77.28.4:8648/huya.php?id=11602085 
陈情令,http://120.77.28.4:8648/huya.php?id=29465862 
神医喜来乐,http://120.77.28.4:8648/huya.php?id=11601978 
邻里一家亲,http://120.77.28.4:8648/huya.php?id=11342426 
大宋提刑官,http://120.77.28.4:8648/huya.php?id=26355856 
鹊刀门传奇,http://120.77.28.4:8648/huya.php?id=29805872 
陈翔六点半,http://120.77.28.4:8648/huya.php?id=11274154 
神探狄仁杰1,http://120.77.28.4:8648/huya.php?id=29528581 
白鹿原,http://120.77.28.4:8648/huya.php?id=11342416 
长相思,http://120.77.28.4:8648/huya.php?id=11336593 
你是我的荣耀,http://120.77.28.4:8648/huya.php?id=11352920 
且试天下,http://120.77.28.4:8648/yy.php?id=29067083 
庆余年,http://120.77.28.4:8648/huya.php?id=11352960 
铁齿铜牙纪晓岚,http://120.77.28.4:8648/huya.php?id=11342396 
士兵突击,http://120.77.28.4:8648/huya.php?id=11342430 
我的团长我的团,http://120.77.28.4:8648/huya.php?id=11352910  
镖行天下,http://120.77.28.4:8648/huya.php?id=11352969 
雪中悍刀行,http://120.77.28.4:8648/huya.php?id=11336592 
寻秦记,http://120.77.28.4:8648/huya.php?id=23864973 
射雕英雄传83版,http://120.77.28.4:8648/yy.php?id=1354210357 
星汉灿烂·月生沧海,http://120.77.28.4:8648/huya.php?id=11336591 
将夜,http://120.77.28.4:8648/huya.php?id=11352885 
铁梨花,http://120.77.28.4:8648/huya.php?id=11352912 
天龙八部,http://120.77.28.4:8648/huya.php?id=23903123 
情满四合院,http://120.77.28.4:8648/yy.php?id=1382735541 
父母爱情,http://120.77.28.4:8648/huya.php?id=11602071 
大染坊,http://120.77.28.4:8648/huya.php?id=11602086 
康熙微服私访记,http://zby.xjqxz.top/kxwfxhj/live.m3u8
火蓝刀锋,http://120.77.28.4:8648/yy.php?id=1382737892 
盗墓笔记,http://120.77.28.4:8648/yy.php?id=1356373644 
短剧轮播,http://120.77.28.4:8648/yy.php?id=1382881708 
鹊刀门,http://120.77.28.4:8648/yy.php?id=1355344777 
打狗棍,http://120.77.28.4:8648/yy.php?id=39736069 
勇敢的心,http://120.77.28.4:8648/yy.php?id=1354744544 
宰相刘罗锅,http://120.77.28.4:8648/yy.php?id=1382745191
神医喜来乐,http://120.77.28.4:8648/yy.php?id=1382714119 
火凤凰,http://120.77.28.4:8648/yy.php?id=1463088777
新白娘子传奇,http://120.77.28.4:8648/yy.php?id=1354930969 
武林外传,http://120.77.28.4:8648/yy.php?id=1355652820 
天龙八部,http://120.77.28.4:8648/yy.php?id=1382736855 
83版射雕,http://120.77.28.4:8648/yy.php?id=1354210357 
老版封神榜,http://120.77.28.4:8648/yy.php?id=1353426319 
战狼2,http://120.77.28.4:8648/yy.php?id=1354784284 
鹿鼎记,http://120.77.28.4:8648/yy.php?id=28265277 
笑傲江湖,http://120.77.28.4:8648/yy.php?id=1354282410 
新三国,http://120.77.28.4:8648/yy.php?id=23512910 
老三国,http://120.77.28.4:8648/yy.php?id=1354930932 
老三国,http://120.77.28.4:8648/yy.php?id=1354936241 
铁齿铜牙纪晓岚,http://120.77.28.4:8648/yy.php?id=1354143978 
神雕侠侣,http://120.77.28.4:8648/yy.php?id=1382704651 
雪中悍刀行,http://120.77.28.4:8648/yy.php?id=1382660835 
隋唐英雄传,http://120.77.28.4:8648/yy.php?id=1352475619 
神探狄仁杰,http://120.77.28.4:8648/yy.php?id=1351755386 
雍正王朝,http://120.77.28.4:8648/yy.php?id=26650882 
西游记后传,http://120.77.28.4:8648/yy.php?id=1382736846 
西游记张卫健,http://120.77.28.4:8648/yy.php?id=1354936155 
正阳门下,http://120.77.28.4:8648/yy.php?id=1354931580 
红楼梦,http://120.77.28.4:8648/yy.php?id=1382745084 
传奇英雄,http://120.77.28.4:8648/yy.php?id=1382735578

其它,#genre#
CCTV央视台球,http://www.akw323.com:9527/udp/238.255.2.224:5999
CCTV央视台球,http://www.tico2.eu.org:4022/rtp/239.69.1.98:10224
CCTV央视台球,http://58.17.48.228:808/hls/94/index.m3u8
CCTV央视台球,http://gmxw.7766.org:808/hls/73/index.m3u8
1905(国内),http://php.jdshipin.com:8880/1905.php?id=1905dy
1905(国外),http://php.jdshipin.com:8880/1905.php?id=1905dy2
CHC影迷电影,http://118.79.7.143:6000/rtp/226.0.2.93:8004
CHC动作电影,http://171.119.205.154:6001/rtp/226.0.2.94:8012
CHC家庭影院,http://118.79.7.143:6000/rtp/226.0.2.240:9820
求索纪录,http://113.56.219.132:35455/itv/6000000002000032052.m3u8?cdn=wasusyt
东方影视,http://113.56.219.132:35455/itv/5000000010000032212.m3u8?cdn=bestzb#http://182.92.109.190:1668/migu720/migu720.php?id=dfys

YY,#genre#
老广的味道,http://43.136.119.99/yy.php?id=1382735565
探秘中华美食,http://43.136.119.99/yy.php?id=1354930954
YY粤语电影,http://43.136.119.99/yy.php?id=1356262523
野外生存,http://43.136.119.99/yy.php?id=1355244168
德爷单挑荒野,http://43.136.119.99/yy.php?id=27772604
荒野求生,http://43.136.119.99/yy.php?id=1355244170
荒野求生德爷,http://43.136.119.99/yy.php?id=36949900
陪你看动漫,http://43.136.119.99/yy.php?id=1352866135
陪你看电影,http://43.136.119.99/yy.php?id=1351186084
港片 喜剧 动作,http://43.136.119.99/yy.php?id=1355480591
斗罗 斗破,http://43.136.119.99/yy.php?id=1353098382
笑傲江湖,http://43.136.119.99/yy.php?id=1354282410
李连杰电影,http://43.136.119.99/yy.php?id=74613175
漫威电影,http://43.136.119.99/yy.php?id=1354930233
yy电影7,http://43.136.119.99/yy.php?id=1354930924
yy电影8,http://43.136.119.99/yy.php?id=1382745095
yy电影9,http://43.136.119.99/yy.php?id=1355171357
yy电影10,http://43.136.119.99/yy.php?id=24066336
yy电影-李连杰,http://43.136.119.99/yy.php?id=1459869766
YY電影-成龍,http://43.136.119.99/yy.php?id=1354888751
YY電影-林正英03,http://43.136.119.99/yy.php?id=1351505899
YY電影-林正英04,http://43.136.119.99/yy.php?id=1353685311
YY電影-歐美電影,http://43.136.119.99/yy.php?id=24923327
YY電影-歐美科幻,http://43.136.119.99/yy.php?id=37988782
YY電影-歐美動作電影,http://43.136.119.99/yy.php?id=1382745089
经典鬼片3000部,http://43.136.119.99/yy.php?id=29460894
经典港片800部,http://43.136.119.99/yy.php?id=1382800018
林正英-经典电影,http://43.136.119.99/yy.php?id=34229877
绝版恐怖鬼片,http://43.136.119.99/yy.php?id=1382748585
港片赌片3000部,http://43.136.119.99/yy.php?id=1355076627
【港片】赌片动作,http://43.136.119.99/yy.php?id=24921161
林正英女鬼电影,http://43.136.119.99/yy.php?id=1453996620
林正英经典,http://43.136.119.99/yy.php?id=1353312849
破案港剧,http://43.136.119.99/yy.php?id=1350670730
英叔僵尸3000部,http://43.136.119.99/yy.php?id=1353685311
林正英电影,http://43.136.119.99/yy.php?id=1382841203
经典港片电影,http://43.136.119.99/yy.php?id=1382793140
港片电影集,http://43.136.119.99/yy.php?id=1455225203
24小时播放,http://43.136.119.99/yy.php?id=29067083
星爷经典-百看不厌,http://43.136.119.99/yy.php?id=1382736808
林正英僵尸鬼片,http://43.136.119.99/yy.php?id=1459714870
经典港片 3000部,http://43.136.119.99/yy.php?id=1353059120
经典鬼片,http://43.136.119.99/yy.php?id=1508828185
吕小羊鬼片正在直播,http://43.136.119.99/yy.php?id=1354792118
绝版鬼片港片,http://43.136.119.99/yy.php?id=1382743247
超级恐怖鬼片,http://43.136.119.99/yy.php?id=1355485328
绝版鬼片超恐怖,http://43.136.119.99/yy.php?id=1382788850
洪金宝福星系列,http://43.136.119.99/yy.php?id=1354924839
动作大片-热血开打,http://43.136.119.99/yy.php?id=1354936168
【林正英】僵尸鬼片,http://43.136.119.99/yy.php?id=30668277
绝版看上瘾的鬼片,http://43.136.119.99/yy.php?id=1355742336
鬼片.惊悚.港片,http://43.136.119.99/yy.php?id=1355497884
经典绝版恐怖3000,http://43.136.119.99/yy.php?id=84238895
【电影】顶级动作电影,http://43.136.119.99/yy.php?id=24923327
港片鬼片全集,http://43.136.119.99/yy.php?id=1459869766
港片绝版好看,http://43.136.119.99/yy.php?id=1353850051
【电影】超然巨作,http://43.136.119.99/yy.php?id=29170933#http://43.136.119.99/yy.php?id=26623173
港片经典女鬼,http://43.136.119.99/yy.php?id=1355639947
经典鬼片百看不厌,http://43.136.119.99/yy.php?id=1354209316
院线动作大片,http://43.136.119.99/yy.php?id=1382736900
国内战争电影,http://43.136.119.99/yy.php?id=1382736865
经典动作电影,http://43.136.119.99/yy.php?id=1370293254
科幻电影,http://43.136.119.99/yy.php?id=1354930209
超精彩！系列动作电影,http://43.136.119.99/yy.php?id=1382745096
科幻片：来看神奇的地球,http://43.136.119.99/yy.php?id=1354930897
超炫科幻大片,http://43.136.119.99/yy.php?id=1382736840
国产大片电影,http://43.136.119.99/yy.php?id=1354926655
国外科幻片,http://43.136.119.99/yy.php?id=1382735585
高分动作大片-热血出击,http://43.136.119.99/yy.php?id=1382736909
国外黑色喜剧：冷幽默小剧场,http://43.136.119.99/yy.php?id=1382745175
经典搞笑影片,http://43.136.119.99/yy.php?id=1382749878
欢乐一起看,http://43.136.119.99/yy.php?id=1354930926
林正英电影,http://43.136.119.99/yy.php?id=34229877&uid=1536159096
林正英鬼片,http://43.136.119.99/yy.php?id=1351505899&uid=1150685483
菲菲影院,http://43.136.119.99/yy.php?id=1456668939&uid=2718850416
幸福影视,http://43.136.119.99/yy.php?id=1382737886&uid=2786225520
经典港片,http://43.136.119.99/yy.php?id=1382800018&uid=2874641994
经典鬼片,http://43.136.119.99/yy.php?id=29460894&uid=1647770566
米娜影视,http://43.136.119.99/yy.php?id=1382690078&uid=2358387041
豪哥影视,http://43.136.119.99/yy.php?id=23402146&uid=2456925852
绝版电影,http://43.136.119.99/yy.php?id=1454587259&uid=67381238
港片电影,http://43.136.119.99/yy.php?id=1355479289&uid=60563267
泡芙影院,http://43.136.119.99/yy.php?id=24407222&uid=2241532024
绝版电影港片女鬼,http://43.136.119.99/yy.php?id=1355479289
绝版电影港片女鬼,http://43.136.119.99/yy.php?id=1355479289#http://43.136.119.99/yy.php?
【赌神片动作片港片】,http://43.136.119.99/yy.php?id=1355112116
林正英僵尸鬼片,http://43.136.119.99/yy.php?id=1351505899
鹿鼎记-周星驰版,http://43.136.119.99/yy.php?id=1354658049
斗鱼,#genre#

风味人间,http://diyp.zxxoo.work/douyu/9650849#http://diyp.zxxoo.work/douyu/9650849
吃米滴虫(粤语）,http://diyp.zxxoo.work/douyu/5033502
粤语电影,http://diyp.zxxoo.work/douyu/1226741#http://diyp.zxxoo.work/douyu/1226741
神乐电影（粤语）,http://diyp.zxxoo.work/douyu/6566671
粤语电影极清,https://pullhw.zhaoyangyang.cn/live/8726106.flv?auth_info=TdTW44Tm98MJbW%2FKohRrFY01PQP07rEA%2F9edVTeweOk%3D.6951654758457745353376437657496b#https://pullhw.zhaoyangyang.cn/live/8726106.flv?auth_info=TdTW44Tm98MJbW%2FKohRrFY01PQP07rEA%2F9edVTeweOk%3D.6951654758457745353376437657496b
周星驰电影,http://diyp.zxxoo.work/douyu/3637778
麓山迷踪㊣版,http://diyp.zxxoo.work/douyu/4505431
瑶瑶恐怖㊣版,http://diyp.zxxoo.work/douyu/2935323
怡寶影院㊣版,http://diyp.zxxoo.work/douyu/434971
小黛兮影㊣版,http://diyp.zxxoo.work/douyu/11553944
萌小鬼片✔原,http://diyp.zxxoo.work/douyu/3928
凌儿影院㊣版,http://diyp.zxxoo.work/douyu/1377142
国产影院代,http://diyp.zxxoo.work/douyu/5423
吃米滴虫代,http://diyp.zxxoo.work/douyu/315457
冰冰经典代,http://diyp.zxxoo.work/douyu/74374
星爷影院代,http://diyp.zxxoo.work/douyu/508118
神乐影院✔原,http://diyp.zxxoo.work/douyu/122402
可乐影院✔原,http://diyp.zxxoo.work/douyu/20415
小宇60帧✔原,http://diyp.zxxoo.work/douyu/323876
恐怖惊悚✔原,http://diyp.zxxoo.work/douyu/96577
電影劇場✔原,http://diyp.zxxoo.work/douyu/7575350
國語電影✔原,http://diyp.zxxoo.work/douyu/2436390
豆瓣高分✔原,http://diyp.zxxoo.work/douyu/8770422
花卷陪看✔原,http://diyp.zxxoo.work/douyu/52787
漫威剧情✔原,http://diyp.zxxoo.work/douyu/6140589
霍格沃茨✔原,http://diyp.zxxoo.work/douyu/8814650
鱼宝恐怖✔原,http://diyp.zxxoo.work/douyu/1165374
鬼片恐怖✔原,http://diyp.zxxoo.work/douyu/2935323
小U鬼片✔原,http://diyp.zxxoo.work/douyu/96577
菜园惊险✔原,http://diyp.zxxoo.work/douyu/1735337
吃奶滴虫✔原,http://diyp.zxxoo.work/douyu/263824
变种人片✔原,http://diyp.zxxoo.work/douyu/9651304
喜剧电影✔原,http://diyp.zxxoo.work/douyu/9292492
女神电影✔原,http://diyp.zxxoo.work/douyu/747764
华语经典✔原,http://diyp.zxxoo.work/douyu/434971
避风影院✔原,http://diyp.zxxoo.work/douyu/9826611
星星影院✔原,http://diyp.zxxoo.work/douyu/315131
欧美大片✔原,http://diyp.zxxoo.work/douyu/2793084
贝爷影厅✔原,http://diyp.zxxoo.work/douyu/252802
译制国语✔原,http://diyp.zxxoo.work/douyu/2436390
邵氏影院代,http://diyp.zxxoo.work/douyu/4246519
4k影院画质,http://diyp.zxxoo.work/douyu/9249162
6MD特辑院,http://diyp.zxxoo.work/douyu/3637778
周星驰,http://diyp.zxxoo.work/douyu/122402
刘德华,http://diyp.zxxoo.work/douyu/2516864
林正英,http://diyp.zxxoo.work/douyu/7356023
好先生,http://diyp.zxxoo.work/douyu/9650792
庆余年,http://diyp.zxxoo.work/douyu/5908256
欢乐综艺,http://diyp.zxxoo.work/douyu/131977
万合出品,http://diyp.zxxoo.work/douyu/9220456
高分电影,http://diyp.zxxoo.work/douyu/7254536
豆瓣高分,http://diyp.zxxoo.work/douyu/8770422
漫威影院,http://diyp.zxxoo.work/douyu/6140589
国产电影,http://diyp.zxxoo.work/douyu/5423
精彩电影,http://diyp.zxxoo.work/douyu/9650887
喜剧电影,http://diyp.zxxoo.work/douyu/323876
动作电影,http://diyp.zxxoo.work/douyu/6763930
恐怖电影,http://diyp.zxxoo.work/douyu/218859
恐怖鬼怪,http://diyp.zxxoo.work/douyu/1165374
童年阴影,http://diyp.zxxoo.work/douyu/2935323
惊悚电影,http://diyp.zxxoo.work/douyu/96577
华语影视,http://diyp.zxxoo.work/douyu/3928
神乐影视,http://diyp.zxxoo.work/douyu/85894
周末影院,http://diyp.zxxoo.work/douyu/3637765
周末电影,http://diyp.zxxoo.work/douyu/3637726
兔子影厅,http://diyp.zxxoo.work/douyu/8985415
冰冰影厅,http://diyp.zxxoo.work/douyu/74374
刀刀影院,http://diyp.zxxoo.work/douyu/747764
奶虫影院,http://diyp.zxxoo.work/douyu/263824
贝爷壹厅,http://diyp.zxxoo.work/douyu/252802
贝爷贰厅,http://diyp.zxxoo.work/douyu/4332
贝爷叁厅,http://diyp.zxxoo.work/douyu/36337
凌儿影院,http://diyp.zxxoo.work/douyu/1377142
云宝影院,http://diyp.zxxoo.work/douyu/7305938
花卷影院,http://diyp.zxxoo.work/douyu/52787
菜园小饼,http://diyp.zxxoo.work/douyu/1735337
米娅影院,http://diyp.zxxoo.work/douyu/6537888
橙記港剧,http://diyp.zxxoo.work/douyu/4549169
大宝影视,http://diyp.zxxoo.work/douyu/805235
蚂蚱影视,http://diyp.zxxoo.work/douyu/6079455
怡寶影视,http://diyp.zxxoo.work/douyu/434971
圆子影视,http://diyp.zxxoo.work/douyu/6566658
贝贝影视,http://diyp.zxxoo.work/douyu/431460
可乐影视,http://diyp.zxxoo.work/douyu/20415
萌牛影视,http://diyp.zxxoo.work/douyu/7494871
兔兔影视,http://diyp.zxxoo.work/douyu/1504768
无双影视,http://diyp.zxxoo.work/douyu/4870914
下饭神剧,http://diyp.zxxoo.work/douyu/276200
古装神剧,http://diyp.zxxoo.work/douyu/338759
晚湾影视,http://diyp.zxxoo.work/douyu/9461178
酒染影视,http://diyp.zxxoo.work/douyu/7550220
芊珏影视,http://diyp.zxxoo.work/douyu/8814650
热门港剧,http://diyp.zxxoo.work/douyu/5522351
盗墓剧集,http://diyp.zxxoo.work/douyu/9292503
金庸武侠,http://diyp.zxxoo.work/douyu/7644931
国产剧集,http://diyp.zxxoo.work/douyu/8157860
国产剧场,http://diyp.zxxoo.work/douyu/308752
爱情公寓,http://diyp.zxxoo.work/douyu/2838296
经典剧集,http://diyp.zxxoo.work/douyu/6863367
李卫当官,http://diyp.zxxoo.work/douyu/7473576
龙门镖局,http://diyp.zxxoo.work/douyu/9650860
雍正王朝,http://diyp.zxxoo.work/douyu/4944033
雍正帝王,http://diyp.zxxoo.work/douyu/9650836
隋唐演义,http://diyp.zxxoo.work/douyu/7552568
大宋神探,http://diyp.zxxoo.work/douyu/7784862
音乐欣赏,http://diyp.zxxoo.work/douyu/3186217
舌尖美食,http://diyp.zxxoo.work/douyu/9650849
篮球人物,http://diyp.zxxoo.work/douyu/8434598
史君说剧,http://diyp.zxxoo.work/douyu/9419771
史剧解说,http://diyp.zxxoo.work/douyu/297689
老秦说剧,http://diyp.zxxoo.work/douyu/9650131
老蔡解说,http://diyp.zxxoo.work/douyu/8869614
长片短解,http://diyp.zxxoo.work/douyu/9410946
宇哥解说,http://diyp.zxxoo.work/douyu/8651489
夜魔人老王,http://diyp.zxxoo.work/douyu/610972
皮皮看动漫,http://diyp.zxxoo.work/douyu/9837291
开心锤动漫,http://diyp.zxxoo.work/douyu/9018297
拳叔二次元,http://diyp.zxxoo.work/douyu/9484105
老邪说电影,http://diyp.zxxoo.work/douyu/9222870
洗碗君解说,http://diyp.zxxoo.work/douyu/9446706
百晓生说剧,http://diyp.zxxoo.work/douyu/9649681
百晓生解说,http://diyp.zxxoo.work/douyu/9653063
小司马说剧,http://diyp.zxxoo.work/douyu/4808115
小司马解说,http://diyp.zxxoo.work/douyu/9660127
星君说电影,http://diyp.zxxoo.work/douyu/8014467
刘哔讲电影,http://diyp.zxxoo.work/douyu/2632223
老王说电影,http://diyp.zxxoo.work/douyu/9687733
贤于说电影,http://diyp.zxxoo.work/douyu/9461990
牛叔说电影,http://diyp.zxxoo.work/douyu/2758565
侃片大师兄,http://diyp.zxxoo.work/douyu/9338839
虫哥说电影,http://diyp.zxxoo.work/douyu/8915074
电影迷小雅,http://diyp.zxxoo.work/douyu/9639225
1900影剧室,http://diyp.zxxoo.work/douyu/7796193
刘老师说电影,http://diyp.zxxoo.work/douyu/8317926
来呀官人解说,http://diyp.zxxoo.work/douyu/9986305
科幻Fans布玛,http://diyp.zxxoo.work/douyu/3508304
小片片说大片,http://diyp.zxxoo.work/douyu/4258555
大片片说小片,http://diyp.zxxoo.work/douyu/7489563
火龙果说电影,http://diyp.zxxoo.work/douyu/9559158
📀国外恐怖片,http://maomao.kandiantv.cn/douyu1.php?id=96577
📀伊太刀刀,http://maomao.kandiantv.cn/douyu1.php?id=747764
📀进击の神乐,http://maomao.kandiantv.cn/douyu1.php?id=122402
📀Poison丶冰冰,http://maomao.kandiantv.cn/douyu1.php?id=74374
📀活捉一只小怡寶,http://maomao.kandiantv.cn/douyu1.php?id=434971
📀狂仔酷炫,http://maomao.kandiantv.cn/douyu1.php?id=252802
📀鱼小丸梓,http://maomao.kandiantv.cn/douyu1.php?id=6140589
📀少女可乐橙,http://maomao.kandiantv.cn/douyu1.php?id=20415
📀狂拽酷炫,http://maomao.kandiantv.cn/douyu1.php?id=4332
📀baby丶贝贝,http://maomao.kandiantv.cn/douyu1.php?id=431460
📀UU娇哒哒呀,http://maomao.kandiantv.cn/douyu1.php?id=96577
📀Rainsunn,http://maomao.kandiantv.cn/douyu1.php?id=323876
📀吃奶滴虫,http://maomao.kandiantv.cn/douyu1.php?id=263824
📀蒲蚂蚱,http://maomao.kandiantv.cn/douyu1.php?id=6079455
📀漫威君,http://maomao.kandiantv.cn/douyu1.php?id=1713615
📀酷炫小剧场,http://maomao.kandiantv.cn/douyu1.php?id=36337
📀春卷大师,http://maomao.kandiantv.cn/douyu1.php?id=52787
📀懒猫是只喵,http://maomao.kandiantv.cn/douyu1.php?id=260322
📀吃米滴虫,http://maomao.kandiantv.cn/douyu1.php?id=315457
📀工藤新医heart,http://maomao.kandiantv.cn/douyu1.php?id=8741860
📀邸生,http://maomao.kandiantv.cn/douyu1.php?id=9665298
📀苹果Zei甜,http://maomao.kandiantv.cn/douyu1.php?id=1174353
📀苹果Zei妖,http://maomao.kandiantv.cn/douyu1.php?id=2793084
📀小栗子呀Liz,http://maomao.kandiantv.cn/douyu1.php?id=7254536
📀一只究极蓝霸虎,http://maomao.kandiantv.cn/douyu1.php?id=8770422
📀芊珏ovo,http://maomao.kandiantv.cn/douyu1.php?id=8814650
📀魚的左手,http://maomao.kandiantv.cn/douyu1.php?id=8107217
📀张二千11,http://maomao.kandiantv.cn/douyu1.php?id=8945323
📀菜叔巭硬,http://maomao.kandiantv.cn/douyu1.php?id=7882691
📀佳佳的全世界,http://maomao.kandiantv.cn/douyu1.php?id=7575350
📀南波儿的柠檬,http://maomao.kandiantv.cn/douyu1.php?id=3379942
📀鱼宝好困,http://maomao.kandiantv.cn/douyu1.php?id=1165374
📀苟或不是狗货,http://maomao.kandiantv.cn/douyu1.php?id=3811092
📀pipi丫,http://maomao.kandiantv.cn/douyu1.php?id=9651304
📀冯人苑,http://maomao.kandiantv.cn/douyu1.php?id=9292499
📀是晓葑呀,http://maomao.kandiantv.cn/douyu1.php?id=9650783
📀林林林林林啊丶,http://maomao.kandiantv.cn/douyu1.php?id=6747916
📀我为奥迪上黄金,http://maomao.kandiantv.cn/douyu1.php?id=9336286
📀看电影了没V,http://maomao.kandiantv.cn/douyu1.php?id=9562616
📀鲨说电影,http://maomao.kandiantv.cn/douyu1.php?id=9544628
📀天才霸总的狐崽崽,http://maomao.kandiantv.cn/douyu1.php?id=10394922
📀不思异剧场,http://maomao.kandiantv.cn/douyu1.php?id=9297412
📀粤语电影1,http://maomao.kandiantv.cn/douyu1.php?id=1226741
📀粤语电影2,http://maomao.kandiantv.cn/douyu1.php?id=5033502
📀刺猬猪v,http://maomao.kandiantv.cn/douyu1.php?id=2436390
📺蓝翔新三国,http://maomao.kandiantv.cn/douyu1.php?id=276200
📺橙記Orange丶,http://maomao.kandiantv.cn/douyu1.php?id=4549169
📺安慕兮超好喝,http://maomao.kandiantv.cn/douyu1.php?id=5062195
📺睡不着的小圆子,http://maomao.kandiantv.cn/douyu1.php?id=6566658
📺傲娇的虾虾,http://maomao.kandiantv.cn/douyu1.php?id=338759
📺懵小七家的姬崽子,http://maomao.kandiantv.cn/douyu1.php?id=5908256
📺当燕双鹰遇见李元芳,http://maomao.kandiantv.cn/douyu1.php?id=3439096
📺💋鬼兄奇谈,http://maomao.kandiantv.cn/douyu1.php?id=8722254
📺史君说剧,http://maomao.kandiantv.cn/douyu1.php?id=9419771
📺🔊都市夜魔人老王,http://maomao.kandiantv.cn/douyu1.php?id=610972
📺爱情公寓vip,http://maomao.kandiantv.cn/douyu1.php?id=6863367
📺当幽兰剑遇上链子刀,http://maomao.kandiantv.cn/douyu1.php?id=6027991
📺疯狂尛瀦瀦,http://maomao.kandiantv.cn/douyu1.php?id=4290711
📺当铁手团遇到光复社,http://maomao.kandiantv.cn/douyu1.php?id=5875025
📺搞笑一家人丶刺儿头,http://maomao.kandiantv.cn/douyu1.php?id=10084875
📺疯狂小潴潴,http://maomao.kandiantv.cn/douyu1.php?id=5522351
📺永远快乐的小美女,http://maomao.kandiantv.cn/douyu1.php?id=6091425
📺大片片说小片,http://maomao.kandiantv.cn/douyu1.php?id=7489563
📺老王陪你看电视,http://maomao.kandiantv.cn/douyu1.php?id=7476264
📺叶wl子,http://maomao.kandiantv.cn/douyu1.php?id=3395113
📺702放映厅,http://maomao.kandiantv.cn/douyu1.php?id=10348728
📺米尼影院,http://maomao.kandiantv.cn/douyu1.php?id=7642724
📺喷子OAO,http://maomao.kandiantv.cn/douyu1.php?id=7253343
📺龙飞凤舞宝藏号,http://maomao.kandiantv.cn/douyu1.php?id=9650860
📺微醺小白,http://maomao.kandiantv.cn/douyu1.php?id=308752
📺聚聚聚一个月,http://maomao.kandiantv.cn/douyu1.php?id=4105989
📺甘凌宝宝,http://maomao.kandiantv.cn/douyu1.php?id=8157860
📺芒果酱Mangoo,http://maomao.kandiantv.cn/douyu1.php?id=138959
📺用户0036218064,http://maomao.kandiantv.cn/douyu1.php?id=8600645
📺酒酒酒酒酒染,http://maomao.kandiantv.cn/douyu1.php?id=7550220
